family,dataset,condition,target,seed,exchangeable,alpha,apply_rate,joint_harm,acc_gain,blanket_joint_harm,blanket_acc_gain
affective,cmu_mosei,v,cross_mask,4,True,0.3,0.2896551724137931,0.09913793103448276,0.02219755826859038,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,4,True,0.5,0.36810344827586206,0.13879310344827586,0.021087680355160954,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,5,True,0.05,0.09827586206896552,0.03189655172413793,0.02058504875406275,0.34655172413793106,0.05200433369447455
affective,cmu_mosei,v,cross_mask,5,True,0.1,0.19913793103448277,0.06293103448275862,0.028169014084507005,0.34655172413793106,0.05200433369447455
affective,cmu_mosei,v,cross_mask,5,True,0.2,0.30344827586206896,0.10258620689655172,0.04008667388949072,0.34655172413793106,0.05200433369447455
affective,cmu_mosei,v,cross_mask,5,True,0.3,0.3232758620689655,0.11293103448275862,0.03575297941495115,0.34655172413793106,0.05200433369447455
affective,cmu_mosei,v,cross_mask,5,True,0.5,0.3232758620689655,0.11293103448275862,0.03575297941495115,0.34655172413793106,0.05200433369447455
affective,cmu_mosei,v,cross_mask,6,True,0.05,0.09655172413793103,0.025,0.017467248908296984,0.3431034482758621,0.037117903930131035
affective,cmu_mosei,v,cross_mask,6,True,0.1,0.22758620689655173,0.07413793103448275,0.024017467248908297,0.3431034482758621,0.037117903930131035
affective,cmu_mosei,v,cross_mask,6,True,0.2,0.32155172413793104,0.1146551724137931,0.03602620087336239,0.3431034482758621,0.037117903930131035
affective,cmu_mosei,v,cross_mask,6,True,0.3,0.32155172413793104,0.1146551724137931,0.03602620087336239,0.3431034482758621,0.037117903930131035
affective,cmu_mosei,v,cross_mask,6,True,0.5,0.32155172413793104,0.1146551724137931,0.03602620087336239,0.3431034482758621,0.037117903930131035
affective,cmu_mosei,v,cross_mask,7,True,0.05,0.08706896551724137,0.01810344827586207,0.031556039173014194,0.2706896551724138,0.04026115342763881
affective,cmu_mosei,v,cross_mask,7,True,0.1,0.17586206896551723,0.056896551724137934,0.030467899891186145,0.2706896551724138,0.04026115342763881
affective,cmu_mosei,v,cross_mask,7,True,0.2,0.2793103448275862,0.09310344827586207,0.0359085963003265,0.2706896551724138,0.04026115342763881
affective,cmu_mosei,v,cross_mask,7,True,0.3,0.2793103448275862,0.09310344827586207,0.0359085963003265,0.2706896551724138,0.04026115342763881
affective,cmu_mosei,v,cross_mask,7,True,0.5,0.2793103448275862,0.09310344827586207,0.0359085963003265,0.2706896551724138,0.04026115342763881
affective,cmu_mosei,v,cross_mask,8,True,0.05,0.12931034482758622,0.03620689655172414,0.02699662542182224,0.33706896551724136,0.05849268841394828
affective,cmu_mosei,v,cross_mask,8,True,0.1,0.1413793103448276,0.03879310344827586,0.03149606299212604,0.33706896551724136,0.05849268841394828
affective,cmu_mosei,v,cross_mask,8,True,0.2,0.33189655172413796,0.10689655172413794,0.0506186726659168,0.33706896551724136,0.05849268841394828
affective,cmu_mosei,v,cross_mask,8,True,0.3,0.39482758620689656,0.1310344827586207,0.05399325084364459,0.33706896551724136,0.05849268841394828
affective,cmu_mosei,v,cross_mask,8,True,0.5,0.39482758620689656,0.1310344827586207,0.05399325084364459,0.33706896551724136,0.05849268841394828
affective,cmu_mosei,v,cross_mask,9,True,0.05,0.06551724137931035,0.009482758620689655,0.0200892857142857,0.3120689655172414,0.056919642857142794
affective,cmu_mosei,v,cross_mask,9,True,0.1,0.06637931034482758,0.009482758620689655,0.021205357142857095,0.3120689655172414,0.056919642857142794
affective,cmu_mosei,v,cross_mask,9,True,0.2,0.3793103448275862,0.10086206896551723,0.056919642857142794,0.3120689655172414,0.056919642857142794
affective,cmu_mosei,v,cross_mask,9,True,0.3,0.6577586206896552,0.19741379310344828,0.056919642857142794,0.3120689655172414,0.056919642857142794
affective,cmu_mosei,v,cross_mask,9,True,0.5,0.6586206896551724,0.19827586206896552,0.056919642857142794,0.3120689655172414,0.056919642857142794
